t_id;t_date;c_id;recency;payment;item_code;category_code;method_code
439830.0;2017-04-07;213;98;11;332;6;1
439831.0;2017-04-07;213;98;11;333;6;1
439837.0;2017-04-07;202;98;5;334;2;1
439842.0;2017-04-07;190;98;2;1;1;1
439844.0;2017-04-07;190;98;5;335;1;1
439872.0;2017-04-07;214;98;2;336;9;1
439890.0;2017-04-07;215;98;3;188;3;1
439892.0;2017-04-07;216;98;14;308;5;3
439894.0;2017-04-07;216;98;19;337;5;1
439903.0;2017-04-07;217;98;8;338;5;1
439904.0;2017-04-07;75;98;6;236;1;1
439915.0;2017-04-07;218;98;7;339;6;1
439916.0;2017-04-07;218;98;7;305;6;1
439917.0;2017-04-07;218;98;13;340;6;1
439918.0;2017-04-07;218;98;7;303;6;1
439919.0;2017-04-07;218;98;7;341;6;1
439959.0;2017-04-07;179;98;13;307;6;1
439966.0;2017-04-07;93;98;7;342;6;1
440014.0;2017-04-08;220;98;6;248;1;1
440016.0;2017-04-08;220;98;6;236;1;1
440115.0;2017-04-08;221;98;4;343;1;1
440117.0;2017-04-08;5;98;3;344;1;1
440118.0;2017-04-08;30;98;15;138;2;1
440119.0;2017-04-08;30;98;4;345;8;1
440123.0;2017-04-08;222;98;73;162;5;1
440125.0;2017-04-08;222;98;3;346;5;1
440126.0;2017-04-08;222;98;2;347;5;1
440121.0;2017-04-08;30;98;11;348;10;1
440122.0;2017-04-08;30;98;3;349;1;1
440135.0;2017-04-08;6;98;6;243;1;1
440137.0;2017-04-08;6;98;1;172;3;1
440141.0;2017-04-08;51;98;167;76;5;2
440154.0;2017-04-08;51;98;339;351;5;2
440162.0;2017-04-08;6;98;6;236;1;1
440164.0;2017-04-08;6;98;1;172;3;1
440173.0;2017-04-08;6;98;6;236;1;1
440175.0;2017-04-08;6;98;1;172;3;1
440180.0;2017-04-08;12;98;5;352;8;1
440182.0;2017-04-08;12;98;1;353;3;1
440184.0;2017-04-08;190;98;2;354;7;1
440185.0;2017-04-08;190;98;2;354;7;1
440187.0;2017-04-08;204;98;6;236;1;1
440189.0;2017-04-08;190;98;3;285;7;1
440190.0;2017-04-08;190;98;3;285;7;1
440207.0;2017-04-08;75;98;2;355;1;1
440226.0;2017-04-08;6;98;6;242;1;1
440228.0;2017-04-08;6;98;1;172;3;1
440229.0;2017-04-08;190;98;2;354;7;1
440230.0;2017-04-08;190;98;3;285;7;1
440241.0;2017-04-08;190;98;3;285;7;1
440242.0;2017-04-08;223;98;7;340;6;1
440248.0;2017-04-08;223;98;7;304;6;1
440249.0;2017-04-08;223;98;7;356;6;1
440257.0;2017-04-08;6;98;6;242;1;1
440259.0;2017-04-08;6;98;1;172;3;1
440266.0;2017-04-08;11;98;8;328;3;1
440267.0;2017-04-08;11;98;4;357;8;1
440276.0;2017-04-08;6;98;1;172;3;1
440277.0;2017-04-08;6;98;6;243;1;1
440284.0;2017-04-08;163;98;50;145;5;1
440300.0;2017-04-08;225;98;1;238;3;1
440301.0;2017-04-08;225;98;1;118;3;1
440303.0;2017-04-08;225;98;9;358;3;1
440345.0;2017-04-08;226;98;2;260;7;1
440346.0;2017-04-08;226;98;1;208;7;1
440357.0;2017-04-08;227;98;3;359;5;1
440369.0;2017-04-08;228;98;1;150;3;1
440370.0;2017-04-08;228;98;1;297;3;1
440373.0;2017-04-08;229;98;4;1;1;1
440375.0;2017-04-08;229;98;2;253;1;1
440379.0;2017-04-08;230;98;2;34;2;1
440371.0;2017-04-08;231;98;6;248;1;1
440390.0;2017-04-08;232;98;2;47;3;1
440392.0;2017-04-08;232;98;2;47;3;1
440395.0;2017-04-08;232;98;3;360;2;1
440397.0;2017-04-08;233;98;118;361;5;2
440402.0;2017-04-08;234;98;8;362;5;1
440406.0;2017-04-08;235;98;3;363;9;1
440413.0;2017-04-08;10;98;5;211;1;1
440415.0;2017-04-08;10;98;4;88;6;1
440416.0;2017-04-08;10;98;11;207;1;1
440399.0;2017-04-08;6;98;1;172;3;1
440400.0;2017-04-08;6;98;6;248;1;1
440404.0;2017-04-08;141;98;5;364;1;1
440432.0;2017-04-08;6;98;1;172;3;1
440433.0;2017-04-08;6;98;6;243;1;1
440430.0;2017-04-08;10;98;6;207;1;1
440431.0;2017-04-08;10;98;1;365;7;1
440445.0;2017-04-08;10;98;6;207;1;1
440446.0;2017-04-08;10;98;1;366;7;1
440447.0;2017-04-08;28;98;6;35;4;1
440448.0;2017-04-08;236;98;5;367;1;1
440472.0;2017-04-08;232;98;2;370;2;1
440480.0;2017-04-08;237;98;6;248;1;1
440482.0;2017-04-08;237;98;3;36;1;1
440483.0;2017-04-08;237;98;7;31;9;1
440484.0;2017-04-08;237;98;5;367;1;1
440505.0;2017-04-08;238;98;50;7;5;1
440517.0;2017-04-08;239;98;5;96;6;1
440518.0;2017-04-08;239;98;2;34;2;1
440527.0;2017-04-08;6;98;6;242;1;1
440529.0;2017-04-08;6;98;1;172;3;1
440538.0;2017-04-08;6;98;6;248;1;1
440540.0;2017-04-08;6;98;1;172;3;1
440556.0;2017-04-08;241;98;118;361;5;2
440566.0;2017-04-08;242;98;5;371;6;1
440569.0;2017-04-08;226;98;7;59;7;1
440580.0;2017-04-08;243;98;2;4;1;1
440582.0;2017-04-08;243;98;2;34;2;1
440583.0;2017-04-08;243;98;1;53;2;1
440603.0;2017-04-08;84;98;66;316;5;1
440612.0;2017-04-08;244;98;3;31;9;1
440616.0;2017-04-08;245;98;6;248;1;1
440618.0;2017-04-08;245;98;6;236;1;1
440620.0;2017-04-08;245;98;6;243;1;1
440623.0;2017-04-08;75;98;6;235;1;1
440637.0;2017-04-08;100;98;7;114;9;1
440638.0;2017-04-08;245;98;2;372;3;1
440639.0;2017-04-08;245;98;2;373;3;1
440640.0;2017-04-08;245;98;2;374;3;1
440643.0;2017-04-08;245;98;2;375;3;1
440649.0;2017-04-08;246;98;2;352;8;1
440650.0;2017-04-08;246;98;9;376;9;1
440665.0;2017-04-08;154;98;5;378;1;5
440663.0;2017-04-08;248;98;3;36;1;1
440664.0;2017-04-08;126;98;3;189;3;1
440667.0;2017-04-08;126;98;3;188;3;1
440696.0;2017-04-09;249;97;6;235;1;1
440698.0;2017-04-09;249;97;3;31;9;1
440699.0;2017-04-09;249;97;3;140;2;1
440700.0;2017-04-09;249;97;2;230;4;1
440702.0;2017-04-09;250;97;6;78;2;2
440703.0;2017-04-09;250;97;4;379;3;2
440704.0;2017-04-09;251;97;8;380;4;1
440727.0;2017-04-09;252;97;7;331;6;1
440737.0;2017-04-09;253;97;3;36;1;2
440744.0;2017-04-09;143;97;1;381;3;1
440762.0;2017-04-09;254;97;6;235;1;1
440764.0;2017-04-09;254;97;4;357;8;1
440765.0;2017-04-09;255;97;5;364;1;1
440767.0;2017-04-09;255;97;2;230;4;1
440771.0;2017-04-09;256;97;8;382;6;1
440772.0;2017-04-09;256;97;8;160;6;1
440783.0;2017-04-09;257;97;6;383;6;1
440784.0;2017-04-09;257;97;7;384;6;1
440789.0;2017-04-09;258;97;10;385;8;1
440801.0;2017-04-09;259;97;7;386;6;2
440802.0;2017-04-09;259;97;7;387;6;2
440803.0;2017-04-09;259;97;2;34;2;2
440830.0;2017-04-09;260;97;8;388;8;1
440864.0;2017-04-09;261;97;3;82;7;1
440865.0;2017-04-09;261;97;3;59;7;1
440876.0;2017-04-09;262;97;6;389;5;1
440877.0;2017-04-09;263;97;8;380;4;1
440878.0;2017-04-09;5;97;15;293;6;1
440894.0;2017-04-09;264;97;4;388;8;1
440933.0;2017-04-09;265;97;2;5;3;1
440938.0;2017-04-09;266;97;3;390;2;1
440939.0;2017-04-09;266;97;4;80;1;1
440940.0;2017-04-09;266;97;2;391;1;1
441033.0;2017-04-09;267;97;30;392;2;1
441061.0;2017-04-09;268;97;339;351;5;2
441073.0;2017-04-09;269;97;15;393;6;1
441074.0;2017-04-09;269;97;5;394;6;1
441075.0;2017-04-09;269;97;5;395;6;1
441076.0;2017-04-09;269;97;5;396;6;1
441077.0;2017-04-09;269;97;5;397;6;1
441092.0;2017-04-09;270;97;4;398;5;1
441094.0;2017-04-09;90;97;6;259;2;1
441125.0;2017-04-09;271;97;2;34;2;4
441127.0;2017-04-09;192;97;3;399;1;1
441128.0;2017-04-09;192;97;2;5;3;1
441129.0;2017-04-09;192;97;5;367;1;1
441141.0;2017-04-09;41;97;280;101;8;1
441142.0;2017-04-09;41;97;152;175;8;1
441148.0;2017-04-09;272;97;5;400;1;1
441150.0;2017-04-09;272;97;2;401;2;1
441156.0;2017-04-09;273;97;5;402;6;1
441162.0;2017-04-09;274;97;3;403;5;1
441180.0;2017-04-10;275;97;2;83;7;1
441181.0;2017-04-10;275;97;2;204;7;1
441182.0;2017-04-10;275;97;1;404;7;1
441183.0;2017-04-10;275;97;1;405;7;1
441184.0;2017-04-10;275;97;1;406;4;1
441185.0;2017-04-10;275;97;1;407;7;1
441190.0;2017-04-10;57;97;2;204;7;1
441191.0;2017-04-10;57;97;1;408;7;1
441193.0;2017-04-10;57;97;1;409;3;1
441194.0;2017-04-10;57;97;1;410;3;1
441195.0;2017-04-10;57;97;1;225;7;1
441197.0;2017-04-10;57;97;1;411;7;1
441198.0;2017-04-10;57;97;1;412;7;1
441252.0;2017-04-10;66;97;379;100;8;2
441258.0;2017-04-10;276;97;2;413;7;1
441259.0;2017-04-10;276;97;2;159;7;1
441260.0;2017-04-10;276;97;2;414;7;1
441261.0;2017-04-10;276;97;1;407;7;1
441262.0;2017-04-10;276;97;3;415;7;1
441274.0;2017-04-10;57;97;11;416;2;1
441289.0;2017-04-10;66;97;261;247;5;2
441313.0;2017-04-10;229;97;6;236;1;1
441317.0;2017-04-10;6;97;6;243;1;1
441319.0;2017-04-10;6;97;1;172;3;1
441321.0;2017-04-10;6;97;10;417;8;1
441334.0;2017-04-10;6;97;10;418;8;1
441340.0;2017-04-10;204;97;36;419;3;1
441369.0;2017-04-10;129;97;6;236;1;1
441371.0;2017-04-10;129;97;1;421;7;1
441366.0;2017-04-10;14;97;2;51;5;1
441382.0;2017-04-10;159;97;3;36;1;1
441383.0;2017-04-10;202;97;66;316;5;1
441392.0;2017-04-10;115;97;1;422;5;1
441393.0;2017-04-10;115;97;1;423;5;1
441394.0;2017-04-10;115;97;66;316;5;1
441411.0;2017-04-10;199;97;6;199;7;1
441412.0;2017-04-10;199;97;6;199;7;1
441414.0;2017-04-10;14;97;250;424;5;1
441419.0;2017-04-10;40;97;4;425;2;1
441420.0;2017-04-10;40;97;8;426;2;1
441421.0;2017-04-10;278;97;6;427;1;1
441423.0;2017-04-10;278;97;3;17;1;1
441424.0;2017-04-10;278;97;4;355;1;1
441433.0;2017-04-10;188;97;6;243;1;1
441435.0;2017-04-10;188;97;1;282;3;1
441442.0;2017-04-10;6;97;11;242;1;1
441461.0;2017-04-10;279;97;7;300;6;1
441462.0;2017-04-10;279;97;7;356;6;1
441463.0;2017-04-10;279;97;5;43;6;1
441466.0;2017-04-10;279;97;7;384;6;1
441467.0;2017-04-10;279;97;11;428;6;1
441469.0;2017-04-10;135;97;1;21;3;1
441500.0;2017-04-10;189;97;6;34;2;1
441503.0;2017-04-10;49;97;3;429;5;3
441504.0;2017-04-10;49;97;5;191;2;3
441505.0;2017-04-10;6;97;6;243;1;1
441507.0;2017-04-10;6;97;1;172;3;1
441511.0;2017-04-10;281;97;66;316;5;1
441542.0;2017-04-10;99;97;17;430;6;1
441545.0;2017-04-10;282;97;8;52;9;1
441546.0;2017-04-10;282;97;2;53;2;1
441543.0;2017-04-10;99;97;11;431;6;1
441563.0;2017-04-10;283;97;2;68;2;1
441564.0;2017-04-10;283;97;11;174;2;1
441565.0;2017-04-10;283;97;2;181;2;1
441566.0;2017-04-10;284;97;13;288;6;1
441580.0;2017-04-10;6;97;6;261;1;1
441606.0;2017-04-10;285;97;6;35;4;1
441608.0;2017-04-10;286;97;7;299;6;2
441609.0;2017-04-10;286;97;7;342;6;2
441610.0;2017-04-10;286;97;7;300;6;2
441624.0;2017-04-10;124;97;7;186;3;1
441628.0;2017-04-10;6;97;6;261;1;1
441643.0;2017-04-10;99;97;15;432;6;1
441647.0;2017-04-10;287;97;20;433;5;1
441671.0;2017-04-10;162;97;15;393;6;1
441717.0;2017-04-10;114;97;4;70;7;1
441718.0;2017-04-10;114;97;2;313;7;1
441756.0;2017-04-10;288;97;78;434;5;1
441797.0;2017-04-10;194;97;150;309;10;1
441806.0;2017-04-11;183;97;2;5;3;1
441811.0;2017-04-11;183;97;5;435;1;1
441813.0;2017-04-11;183;97;5;378;1;1
441818.0;2017-04-11;289;97;1;119;7;1
441830.0;2017-04-11;164;97;1;21;3;1
441833.0;2017-04-11;290;97;3;31;9;1
441834.0;2017-04-11;290;97;2;68;2;1
441835.0;2017-04-11;290;97;2;181;2;1
441876.0;2017-04-11;59;97;2;313;7;1
441913.0;2017-04-11;291;97;2;436;5;1
441914.0;2017-04-11;39;97;3;437;3;1
441915.0;2017-04-11;30;97;2;438;6;1
441916.0;2017-04-11;30;97;5;38;6;1
441930.0;2017-04-11;204;97;6;236;1;1
441932.0;2017-04-11;204;97;6;243;1;1
441937.0;2017-04-11;75;97;7;122;8;1
441944.0;2017-04-11;75;97;6;235;1;1
441947.0;2017-04-11;10;97;4;209;6;1
441948.0;2017-04-11;10;97;1;365;7;1
441951.0;2017-04-11;292;97;11;326;8;1
441952.0;2017-04-11;292;97;7;439;8;1
441957.0;2017-04-11;30;97;11;440;6;1
441954.0;2017-04-11;293;97;127;441;5;1
441959.0;2017-04-11;30;97;11;30;6;1
441960.0;2017-04-11;30;97;11;332;6;1
441962.0;2017-04-11;30;97;11;333;6;1
441974.0;2017-04-11;6;97;6;243;1;1
441976.0;2017-04-11;6;97;1;442;3;1
441979.0;2017-04-11;6;97;1;442;3;1
441980.0;2017-04-11;6;97;2;47;3;1
442005.0;2017-04-11;116;97;152;175;8;1
442021.0;2017-04-11;294;97;5;435;1;1
442023.0;2017-04-11;294;97;1;58;9;1
442024.0;2017-04-11;294;97;2;314;5;1
442025.0;2017-04-11;295;97;4;237;9;1
442026.0;2017-04-11;295;97;4;443;9;1
442044.0;2017-04-11;165;97;11;236;1;1
442049.0;2017-04-11;296;97;2;444;1;1
442050.0;2017-04-11;296;97;3;31;9;1
442065.0;2017-04-11;297;97;6;243;1;1
442067.0;2017-04-11;297;97;6;445;1;1
442069.0;2017-04-11;297;97;2;51;5;1
442070.0;2017-04-11;297;97;2;5;3;1
442078.0;2017-04-11;298;97;6;248;1;1
442080.0;2017-04-11;298;97;1;407;7;1
442105.0;2017-04-11;135;97;2;34;2;1
442121.0;2017-04-11;299;97;3;399;1;1
442127.0;2017-04-11;14;97;250;424;5;1
442136.0;2017-04-11;11;97;4;80;1;1
442137.0;2017-04-11;11;97;3;344;1;1
442139.0;2017-04-11;100;97;50;7;5;1
442144.0;2017-04-11;300;97;4;62;1;1
442151.0;2017-04-11;30;97;3;349;1;1
442154.0;2017-04-11;301;97;6;446;6;1
442169.0;2017-04-11;302;97;6;236;1;1
442171.0;2017-04-11;302;97;11;298;5;1
442173.0;2017-04-11;303;97;63;447;5;1
442175.0;2017-04-11;304;97;9;448;7;6
442176.0;2017-04-11;304;97;3;449;7;6
442177.0;2017-04-11;304;97;1;450;7;6
442178.0;2017-04-11;304;97;1;451;7;6
442214.0;2017-04-11;305;97;53;452;8;1
442215.0;2017-04-11;305;97;14;453;8;1
442216.0;2017-04-11;305;97;2;454;1;1
442224.0;2017-04-11;306;97;145;162;5;2
442236.0;2017-04-11;307;97;2;444;1;1
442235.0;2017-04-11;307;97;2;455;1;1
442237.0;2017-04-11;99;97;13;288;6;1
442238.0;2017-04-11;308;97;8;327;5;1
442240.0;2017-04-11;309;97;3;17;1;1
442241.0;2017-04-11;309;97;5;435;1;1
442251.0;2017-04-11;307;97;2;456;1;1
442245.0;2017-04-11;310;97;78;434;5;1
442254.0;2017-04-11;89;97;2;455;1;1
442261.0;2017-04-11;105;97;2;156;4;1
442258.0;2017-04-11;311;97;13;276;6;1
442259.0;2017-04-11;311;97;13;457;6;1
442268.0;2017-04-11;312;97;5;458;6;1
442289.0;2017-04-11;192;97;9;25;8;1
442307.0;2017-04-11;313;97;3;399;1;1
442310.0;2017-04-11;192;97;6;78;2;1
442315.0;2017-04-11;314;97;7;459;10;1
442330.0;2017-04-11;26;97;10;321;6;1
442333.0;2017-04-11;84;97;66;316;5;1
442368.0;2017-04-11;315;97;2;460;1;1
442387.0;2017-04-11;316;97;53;461;8;1
442388.0;2017-04-11;317;97;3;36;1;1
442395.0;2017-04-11;300;97;13;457;6;1
442396.0;2017-04-11;300;97;13;329;6;1
442406.0;2017-04-11;318;97;5;462;6;1
442409.0;2017-04-11;318;97;5;395;6;1
442435.0;2017-04-11;164;97;2;368;1;1
442443.0;2017-04-12;319;97;4;463;1;1
442444.0;2017-04-12;319;97;2;464;7;1
442445.0;2017-04-12;319;97;1;465;7;1
442446.0;2017-04-12;319;97;1;366;7;1
442447.0;2017-04-12;319;97;1;466;7;1
442448.0;2017-04-12;319;97;1;467;7;1
442499.0;2017-04-12;46;97;4;70;7;1
442500.0;2017-04-12;46;97;4;468;1;1
442536.0;2017-04-12;5;97;3;344;1;1
442538.0;2017-04-12;320;97;6;469;6;1
442542.0;2017-04-12;11;97;78;434;5;1
442549.0;2017-04-12;5;97;3;36;1;1
442550.0;2017-04-12;5;97;4;388;8;1
442551.0;2017-04-12;190;97;5;364;1;1
442553.0;2017-04-12;190;97;1;83;7;1
442554.0;2017-04-12;190;97;6;5;3;1
442563.0;2017-04-12;30;97;8;5;3;1
442565.0;2017-04-12;321;97;6;35;4;1
442566.0;2017-04-12;321;97;1;53;2;1
442578.0;2017-04-12;246;97;9;134;9;1
442586.0;2017-04-12;322;97;506;470;5;2
442591.0;2017-04-12;8;97;127;441;5;1
442593.0;2017-04-12;323;97;4;5;3;1
442594.0;2017-04-12;323;97;4;16;1;1
442596.0;2017-04-12;173;97;2;471;7;1
442597.0;2017-04-12;173;97;1;233;7;1
442599.0;2017-04-12;173;97;1;272;7;1
442602.0;2017-04-12;173;97;4;281;7;1
442608.0;2017-04-12;324;97;6;248;1;1
442610.0;2017-04-12;324;97;3;17;1;1
442620.0;2017-04-12;325;97;3;472;9;1
442621.0;2017-04-12;325;97;2;206;9;1
442622.0;2017-04-12;325;97;3;473;9;1
442628.0;2017-04-12;326;97;2;173;3;1
442646.0;2017-04-12;327;97;4;474;5;1
442647.0;2017-04-12;327;97;5;187;9;1
442648.0;2017-04-12;328;97;66;475;5;1
442650.0;2017-04-12;6;97;1;172;3;1
442651.0;2017-04-12;6;97;6;243;1;1
442653.0;2017-04-12;6;97;1;172;3;1
442654.0;2017-04-12;6;97;6;248;1;1
442661.0;2017-04-12;113;97;6;35;4;1
442682.0;2017-04-12;329;97;4;476;1;1
442684.0;2017-04-12;329;97;3;17;1;1
442685.0;2017-04-12;329;97;1;70;7;1
442701.0;2017-04-12;115;97;50;145;5;2
442704.0;2017-04-12;331;97;11;348;10;1
442706.0;2017-04-12;332;97;36;477;3;1
442710.0;2017-04-12;333;97;3;17;1;1
442712.0;2017-04-12;105;97;15;478;6;1
442715.0;2017-04-12;334;97;3;479;5;4
442716.0;2017-04-12;190;97;2;480;1;1
442723.0;2017-04-12;116;97;152;175;8;1
442727.0;2017-04-12;5;97;6;248;1;1
442729.0;2017-04-12;5;97;1;54;7;1
442735.0;2017-04-12;335;97;2;481;5;1
442736.0;2017-04-12;335;97;6;482;8;1
442752.0;2017-04-12;336;97;4;483;1;1
442754.0;2017-04-12;336;97;3;36;1;1
442755.0;2017-04-12;336;97;1;53;2;1
442756.0;2017-04-12;337;97;23;327;5;1
442751.0;2017-04-12;158;97;3;59;7;1
442757.0;2017-04-12;194;97;10;484;5;1
442769.0;2017-04-12;338;97;5;485;5;1
442770.0;2017-04-12;338;97;3;17;1;1
442777.0;2017-04-12;6;97;1;172;3;1
442778.0;2017-04-12;6;97;6;236;1;1
442780.0;2017-04-12;26;97;10;321;6;1
442781.0;2017-04-12;6;97;7;122;8;1
442786.0;2017-04-12;6;97;4;345;8;1
442787.0;2017-04-12;6;97;4;388;8;1
442817.0;2017-04-12;339;97;2;131;1;1
442819.0;2017-04-12;339;97;2;1;1;1
442821.0;2017-04-12;339;97;2;486;7;1
442834.0;2017-04-12;194;97;5;487;2;1
442835.0;2017-04-12;194;97;10;488;2;1
442837.0;2017-04-12;239;97;4;489;1;1
442861.0;2017-04-12;340;97;2;131;1;1
442863.0;2017-04-12;340;97;2;490;6;1
442864.0;2017-04-12;340;97;2;491;8;1
442865.0;2017-04-12;340;97;2;492;6;1
442892.0;2017-04-12;341;97;14;493;2;1
442909.0;2017-04-12;342;97;7;494;6;1
442910.0;2017-04-12;342;97;7;342;6;1
442911.0;2017-04-12;342;97;7;387;6;1
442928.0;2017-04-12;68;97;7;103;7;1
442929.0;2017-04-12;343;97;16;278;8;1
442930.0;2017-04-12;154;97;5;170;1;5
442934.0;2017-04-12;344;97;7;365;7;1
442935.0;2017-04-12;344;97;2;272;7;1
442936.0;2017-04-12;344;97;2;495;7;1
442941.0;2017-04-12;345;97;152;496;5;2
442943.0;2017-04-12;345;97;152;497;5;2
442946.0;2017-04-12;345;97;152;496;5;2
442947.0;2017-04-12;345;97;152;497;5;2
442955.0;2017-04-12;345;97;280;101;8;2
442967.0;2017-04-12;346;97;7;498;5;2
443013.0;2017-04-13;347;96;5;43;6;1
443016.0;2017-04-13;347;96;5;84;6;1
443028.0;2017-04-13;318;96;6;499;6;1
443071.0;2017-04-13;348;96;2;5;3;1
443075.0;2017-04-13;349;96;5;500;5;2
443076.0;2017-04-13;349;96;3;501;4;2
443077.0;2017-04-13;349;96;5;502;4;2
443084.0;2017-04-13;350;96;2;503;6;1
443097.0;2017-04-13;6;96;6;243;1;1
443099.0;2017-04-13;6;96;1;172;3;1
443103.0;2017-04-13;6;96;6;235;1;1
443105.0;2017-04-13;6;96;1;172;3;1
443100.0;2017-04-13;6;96;6;248;1;1
443102.0;2017-04-13;6;96;1;172;3;1
443106.0;2017-04-13;351;96;36;504;4;1
443107.0;2017-04-13;6;96;6;235;1;1
443109.0;2017-04-13;6;96;1;172;3;1
443113.0;2017-04-13;335;96;4;505;8;1
443114.0;2017-04-13;335;96;4;345;8;1
443124.0;2017-04-13;68;96;3;140;2;1
443147.0;2017-04-13;67;96;50;7;5;1
443144.0;2017-04-13;14;96;2;506;5;1
443150.0;2017-04-13;352;96;66;475;5;2
443152.0;2017-04-13;6;96;6;168;1;1
443155.0;2017-04-13;352;96;66;316;5;2
443160.0;2017-04-13;354;96;13;507;6;2
443182.0;2017-04-13;115;96;1;422;5;1
443181.0;2017-04-13;116;96;152;175;8;1
443191.0;2017-04-13;164;96;2;508;1;1
443192.0;2017-04-13;355;96;5;509;6;1
443193.0;2017-04-13;355;96;1;81;7;1
443194.0;2017-04-13;30;96;1;420;3;1
443195.0;2017-04-13;30;96;5;510;6;1
443198.0;2017-04-13;336;96;2;5;3;1
443199.0;2017-04-13;336;96;6;248;1;1
443211.0;2017-04-13;356;96;66;475;5;2
443222.0;2017-04-13;357;96;78;434;5;1
443217.0;2017-04-13;356;96;66;316;5;2
443227.0;2017-04-13;6;96;11;243;1;1
443229.0;2017-04-13;6;96;4;357;8;1
443230.0;2017-04-13;6;96;2;34;2;1
443235.0;2017-04-13;6;96;6;236;1;1
443237.0;2017-04-13;6;96;1;172;3;1
443250.0;2017-04-13;6;96;6;242;1;1
443252.0;2017-04-13;6;96;1;172;3;1
443257.0;2017-04-13;358;96;18;511;5;2
443261.0;2017-04-13;359;96;6;35;4;1
443266.0;2017-04-13;359;96;6;35;4;1
443268.0;2017-04-13;359;96;6;35;4;1
443267.0;2017-04-13;359;96;11;35;4;1
443282.0;2017-04-13;360;96;14;512;6;1
443284.0;2017-04-13;360;96;21;513;6;1
443285.0;2017-04-13;360;96;14;514;6;1
443286.0;2017-04-13;30;96;2;108;8;1
443335.0;2017-04-13;361;96;7;505;8;1
443341.0;2017-04-13;362;96;1;409;3;1
443342.0;2017-04-13;362;96;2;515;3;1
443343.0;2017-04-13;362;96;2;5;3;1
443383.0;2017-04-13;6;96;4;345;8;1
443384.0;2017-04-13;6;96;5;485;5;1
443400.0;2017-04-13;204;96;4;1;1;1
443403.0;2017-04-13;363;96;4;516;2;2
443404.0;2017-04-13;363;96;66;517;5;2
443405.0;2017-04-13;363;96;3;518;5;2
443421.0;2017-04-13;364;96;3;519;9;1
443454.0;2017-04-13;365;96;66;475;5;2
443466.0;2017-04-13;87;96;84;102;5;2
443472.0;2017-04-13;87;96;84;102;5;2
443483.0;2017-04-13;366;96;3;349;1;1
443484.0;2017-04-13;366;96;3;399;1;1
443506.0;2017-04-13;367;96;11;520;10;1
443507.0;2017-04-13;368;96;76;497;5;2
443513.0;2017-04-13;369;96;66;475;5;2
443515.0;2017-04-13;369;96;6;218;1;2
443523.0;2017-04-13;40;96;6;248;1;1
443535.0;2017-04-13;370;96;66;475;5;2
443537.0;2017-04-13;370;96;1;521;5;2
443538.0;2017-04-13;370;96;1;422;5;2
443543.0;2017-04-13;371;96;16;278;8;1
443563.0;2017-04-13;89;96;66;475;5;2
443568.0;2017-04-13;89;96;66;316;5;2
443571.0;2017-04-13;87;96;66;475;5;2
443574.0;2017-04-13;87;96;66;475;5;2
443576.0;2017-04-13;303;96;66;316;5;2
443616.0;2017-04-14;346;96;108;254;10;2
443652.0;2017-04-14;372;96;1;61;7;1
443653.0;2017-04-14;372;96;1;522;7;1
443654.0;2017-04-14;372;96;1;365;7;1
443655.0;2017-04-14;372;96;1;523;7;1
443661.0;2017-04-14;373;96;3;41;7;1
443662.0;2017-04-14;28;96;11;35;4;1
443668.0;2017-04-14;374;96;66;475;5;1
443670.0;2017-04-14;374;96;4;524;8;1
443734.0;2017-04-14;375;96;3;17;1;1
443735.0;2017-04-14;375;96;2;525;9;1
443736.0;2017-04-14;375;96;6;33;1;1
443741.0;2017-04-14;376;96;6;527;2;1
443753.0;2017-04-14;53;96;18;528;6;1
443768.0;2017-04-14;164;96;4;5;3;1
443769.0;2017-04-14;164;96;1;529;3;1
443770.0;2017-04-14;164;96;1;150;3;1
443771.0;2017-04-14;377;96;152;175;8;1
443776.0;2017-04-14;164;96;4;5;3;1
443777.0;2017-04-14;164;96;1;529;3;1
443778.0;2017-04-14;164;96;1;150;3;1
443814.0;2017-04-14;190;96;6;5;3;1
443829.0;2017-04-14;190;96;5;530;1;1
443831.0;2017-04-14;190;96;3;344;1;1
443832.0;2017-04-14;190;96;3;531;1;1
443841.0;2017-04-14;379;96;1;529;3;1
443842.0;2017-04-14;379;96;1;295;3;1
443843.0;2017-04-14;379;96;1;150;3;1
443844.0;2017-04-14;379;96;2;515;3;1
443849.0;2017-04-14;71;96;6;533;6;1
443851.0;2017-04-14;6;96;6;248;1;1
443853.0;2017-04-14;6;96;1;172;3;1
443854.0;2017-04-14;380;96;1;534;7;1
443855.0;2017-04-14;29;96;5;14;6;1
443856.0;2017-04-14;29;96;5;12;6;1
443861.0;2017-04-14;199;96;4;201;5;1
443862.0;2017-04-14;199;96;3;344;1;1
443858.0;2017-04-14;14;96;66;475;5;1
443876.0;2017-04-14;30;96;12;535;6;1
443894.0;2017-04-14;6;96;6;144;1;1
443898.0;2017-04-14;381;96;4;201;5;1
443899.0;2017-04-14;381;96;6;248;1;1
443926.0;2017-04-14;6;96;6;243;1;1
443928.0;2017-04-14;6;96;1;442;3;1
443934.0;2017-04-14;183;96;10;5;3;1
443936.0;2017-04-14;246;96;2;157;1;1
443938.0;2017-04-14;246;96;6;236;1;1
443945.0;2017-04-14;6;96;6;176;1;3
443960.0;2017-04-14;382;96;22;536;2;1
443961.0;2017-04-14;382;96;2;105;8;1
